Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
917,2011-06-24,35.039669036865234,35.208697791247815,34.41426172861002,34.48187506444242,5675164
918,2011-06-27,36.62853240966797,36.966589837653515,34.566381181916675,34.566381181916675,29869389
919,2011-06-28,36.88208770751953,37.152531905484594,36.54403016746379,36.98350313545672,13872282
920,2011-06-29,37.22014236450195,37.355364453010175,36.81447151377879,36.94969589488626,13356359
921,2011-06-30,37.017295837402344,37.693410662370525,36.527113047820116,37.18632454364439,30432762
922,2011-07-01,37.27085494995117,37.43988372899676,36.98350510853385,37.18634056042838,23953730
923,2011-07-04,37.33845901489258,37.65961317645302,37.08491589377658,37.304654640969915,5307022
924,2011-07-05,37.051109313964844,37.3046524199858,36.510216437413874,37.1863313868031,10665833
925,2011-07-06,36.865177154541016,37.084913595517534,36.69614841760555,36.93278819079541,3270036
926,2011-07-07,37.16943359375,37.28775464456558,36.66234730613919,37.01730816598662,5856910
927,2011-07-08,36.915889739990234,37.4398793522974,36.797570984049436,36.932793074438706,12625687
928,2011-07-11,36.51021194458008,36.78065834957526,35.9355124742408,36.69614399130169,2848918
929,2011-07-12,36.57782745361328,36.84827389173927,36.02003124511613,36.408798716359414,2954427
930,2011-07-13,37.25394821166992,37.62581240865313,36.577833157227225,36.61163982698909,3819442
931,2011-07-14,36.88208770751953,37.287756297066544,36.61164121695505,37.01730980650206,10479376
932,2011-07-15,37.27085494995117,37.93006672970907,36.62854650661774,36.62854650661774,8242815
933,2011-07-18,36.96659469604492,37.49058194420942,36.865176995800546,37.33845654014234,2085379
934,2011-07-19,37.13562774658203,37.30465650242702,36.71305585696954,36.746860232579,2972184
935,2011-07-20,36.898983001708984,37.33845819383262,36.79756758957196,37.068011745402764,4177419
936,2011-07-21,36.51021194458008,37.017298094221545,36.22286220941044,36.848269377674384,3008285
937,2011-07-22,37.03419876098633,37.23703183069644,36.29047292018554,36.510209318854464,3369044
938,2011-07-25,36.67924880981445,37.017306318011855,36.27358025849742,36.98349965015243,7429567
939,2011-07-26,36.8482780456543,37.13562784841847,36.256677398574475,36.510220533037256,5770592
940,2011-07-27,36.222877502441406,36.898992654080836,36.00314099519845,36.729963866170976,7214188
941,2011-07-28,35.68197250366211,36.17215765837269,35.0396642419432,35.867904566559346,13905358
942,2011-07-29,35.52986145019531,36.39190878617634,34.60020305293338,35.15799946685043,9768024
943,2011-08-01,36.32427978515625,36.746851575213036,35.52984390281002,35.52984390281002,4672455
944,2011-08-02,36.493309020996094,36.61163004093685,36.0876405552829,36.30737697220292,3239197
945,2011-08-03,35.37772750854492,36.39190006244423,34.85373789717709,36.02003587564145,12800281
946,2011-08-04,35.3270149230957,36.13835193721861,35.09037285909415,35.6988767659858,6939466
947,2011-08-05,34.58329772949219,35.056579716493275,33.8564748503901,33.9747959202903,12075758
948,2011-08-08,34.63399887084961,35.10727844402531,33.26486556563539,33.3155732725474,13716718
949,2011-08-09,34.44806671142578,35.056570655956634,33.467698608404106,33.467698608404106,7228990
950,2011-08-10,35.00584411621094,35.29319376587122,34.49875811746786,34.667786783715556,5126905
951,2011-08-11,34.81993103027344,35.242502897504956,34.5832889505445,34.600192283753586,6299073
952,2011-08-12,35.02276611328125,35.360823626007544,34.81993298120502,35.073476115749735,6421148
953,2011-08-16,35.02276611328125,35.46224133834528,34.85373735691811,35.174891535488236,4242848
954,2011-08-17,34.870643615722656,35.39463326291598,34.7185181807567,34.7185181807567,7430913
955,2011-08-18,34.70161437988281,35.10728296521904,34.36355684333605,34.98896420298732,5110388
956,2011-08-19,34.16071319580078,34.66779937877185,33.65362701282971,33.805754701800105,5245806
957,2011-08-22,34.88754653930664,35.022768637101876,33.72124849487468,34.14382041623404,3059716
958,2011-08-23,34.21142578125,35.293209261682726,34.143814743585274,34.93824844819412,2837432
959,2011-08-24,34.49877166748047,34.73541372725107,33.907171103251784,34.61709269736577,6888368
960,2011-08-25,33.704341888427734,34.65090335892693,33.467699801353554,34.498775647922336,13758009
961,2011-08-26,32.94370651245117,33.80575345010349,32.65635676903415,33.70433575874461,9286925
962,2011-08-29,33.788856506347656,33.856467549167434,32.791585027509036,32.859198362928005,6345123
963,2011-08-30,33.87336730957031,34.17761811646212,33.552210878008026,34.143813744918,3821904
964,2011-09-02,33.586021423339844,35.496047730968215,33.24796391323917,34.88754375426715,8166250
965,2011-09-05,32.842288970947266,33.63672258958605,32.6901635795142,33.51840385962645,7422597
966,2011-09-06,32.6539306640625,33.18475000941686,32.27721956155779,33.18475000941686,14848826
967,2011-09-07,33.1505126953125,33.47585293329754,32.73955648299025,32.77380380171791,11526455
968,2011-09-08,32.94503402709961,33.49297484070688,32.653938800586936,33.424482529316194,7049237
969,2011-09-09,32.9107780456543,33.20187319552956,32.68817751161877,32.9107780456543,6782680
970,2011-09-12,32.31146240234375,32.77378938944928,32.02036728861347,32.55118656057291,5271294
971,2011-09-13,32.397090911865234,32.65393882160699,32.27722762499302,32.48270688177915,4033213
972,2011-09-14,32.51696014404297,32.65394479195838,32.03750923137453,32.551205144780695,4248247
973,2011-09-15,32.87653732299805,33.01352425963519,32.157364614959334,32.602568094687115,8283475
974,2011-09-16,34.126529693603516,34.33200892464933,32.79091933676875,33.013522224148645,6853575
975,2011-09-19,33.54434585571289,34.33201324384017,33.40735891028798,33.69845413714432,3721222
976,2011-09-20,33.83543395996094,34.21214510333433,33.47584647264661,33.47584647264661,4399666
977,2011-09-21,33.98954391479492,34.14365450453142,33.61283507511426,33.66420372337202,2182138
978,2011-09-22,32.96215057373047,33.71557285700219,32.77379732539402,33.698449201022115,3792171
979,2011-09-23,32.8936653137207,33.28750019564347,32.43134043817917,32.70530970258216,3612112
980,2011-09-26,32.619693756103516,33.03065229804069,32.37996948829482,32.89366534323431,1880644
981,2011-09-27,33.099143981933594,33.321744585829066,32.72243276651455,33.03065166707975,1273121
982,2011-09-28,33.3388671875,33.424483158971654,32.842295017460785,33.15051158576599,4398260
983,2011-09-29,33.373111724853516,33.886807510888765,32.927908245793304,33.15050882408257,9460952
984,2011-09-30,33.71556854248047,33.93816907429128,33.21899419501126,33.21899419501126,6946805
985,2011-10-03,33.3388671875,33.612838760705664,32.94503464772314,33.54434644802471,7517061
986,2011-10-04,32.82516860961914,33.578588630975695,32.73955264531768,33.15050880946837,2740436
987,2011-10-05,32.842288970947266,33.23612143821659,32.70530204832383,32.89365761538016,3503641
988,2011-10-07,33.30461120605469,33.85255420992408,33.047763358456145,33.184750270664125,4435678
989,2011-10-10,33.578590393066406,33.698453678371145,33.08201823855582,33.08201823855582,8326437
990,2011-10-11,33.80119705200195,33.92105802811049,33.390238498252536,33.73270241138901,5044978
991,2011-10-12,33.93817901611328,34.17790327193752,33.59571512994098,34.143658276809404,4905765
992,2011-10-13,34.0237922668457,34.212147853674445,33.66420475062387,33.93817630214915,3531871
993,2011-10-14,33.86968994140625,34.263522519163075,33.74982664079395,33.818318960080084,5039179
994,2011-10-17,33.51009750366211,33.97242465615764,33.32174191107201,33.83543771496405,1605713
995,2011-10-18,33.612823486328125,33.801179002469404,33.218988803036204,33.218988803036204,2025955
996,2011-10-19,34.22926712036133,34.41762268302882,33.7155713980762,33.90392463826231,5145909
997,2011-10-20,33.9039192199707,34.212137997573194,33.80118194991755,33.93816652497576,2881549
998,2011-10-21,33.9039192199707,34.280630285102305,33.6470713998758,33.818303279939066,2127672
999,2011-10-24,34.503238677978516,34.67447058561154,34.280635804566764,34.3320067703455,3334756
1000,2011-10-25,35.58199691772461,35.87309207456383,34.45186592158819,34.52035821658528,7605862
1001,2011-10-28,35.958709716796875,36.986101157564626,35.35939804301569,36.1299416235915,8504582
1002,2011-10-31,35.90734100341797,36.16418887971969,35.41076890706427,35.95871197216723,4561310
1003,2011-11-01,35.49638748168945,36.01008327214901,35.273786901482985,35.70186672686595,2155435
1004,2011-11-02,35.30802536010742,35.59912051649198,35.0683011667514,35.273780373903,2429706
1005,2011-11-03,35.65049743652344,35.80460571643667,35.29090990173803,35.44502050413306,2676760
1006,2011-11-04,35.56487274169922,35.95870749649804,35.410764499595864,35.95870749649804,2070811
1007,2011-11-08,35.56487274169922,35.61624370405449,35.410764499595864,35.56487274169922,923114
1008,2011-11-09,35.462135314941406,35.83884643873165,35.41076667191609,35.61624588898011,3342820
1009,2011-11-11,36.112823486328125,36.215563110599426,35.27378747932899,35.445019412287245,7747315
1010,2011-11-14,36.07857894897461,36.64364576473888,35.804607370647865,36.232687236007806,8136060
1011,2011-11-15,35.47926712036133,36.18131856370947,35.35940615160749,35.63337540732021,2602442
1012,2011-11-16,35.684749603271484,36.07858218574232,35.17105371875365,35.17105371875365,5559879
1013,2011-11-17,35.32515335083008,36.07857333207078,35.205290078197486,35.44501662346268,4564324
1014,2011-11-18,34.571746826171875,35.44503041995894,33.68133956927478,35.273798433823536,6971425
1015,2011-11-21,33.921058654785156,34.58886515572432,33.69845803612683,34.07516695404723,5725408
1016,2011-11-22,33.5272216796875,34.07516248548346,33.253250115548624,34.07516248548346,5742603
1017,2011-11-23,32.55119323730469,33.458723745829985,32.242976731001846,33.33886048088921,4916261
1018,2011-11-24,32.636817932128906,33.04777415808606,32.41421732045937,32.84229720634849,10127464
1019,2011-11-25,33.013519287109375,33.28749079663615,32.46557626805582,32.75667143239327,7728058
1020,2011-11-28,33.25324249267578,33.47584303111434,32.94502600522528,33.25324249267578,5436096
1021,2011-11-29,32.60256576538086,33.49297033873936,32.534071140715085,33.355985734370826,5379923
1022,2011-11-30,33.93817901611328,34.21215058954749,32.63681578416217,32.68818676057713,13613461
1023,2011-12-01,34.246395111083984,34.93132282750713,34.07516085949652,34.246395111083984,4222484
1024,2011-12-02,35.410770416259766,35.616249655051206,34.21214694243345,34.2635155908905,5707744
1025,2011-12-05,35.15392303466797,35.42789458283685,34.87995148649909,34.99981476459849,2957969
1026,2011-12-07,35.32515335083008,35.80460179639738,34.879949895671,34.948442198968955,5975381
1027,2011-12-08,34.040924072265625,35.41077983529699,33.903937102473144,35.25667152645241,5809203
1028,2011-12-09,33.749820709228516,33.81831301647705,33.25324857857451,33.40735685050414,4296964
1029,2011-12-12,33.0820198059082,34.04091916633124,32.773803232638826,33.90393221628115,8160604
1030,2011-12-13,33.93817901611328,34.21215058954749,32.73955541451023,33.013526987944445,3981949
1031,2011-12-14,32.99640655517578,34.075166973095456,32.876543254303776,33.886813675271014,5776327
1032,2011-12-15,34.0237922668457,34.36625612563189,32.49982855974349,32.51695221717914,12973287
1033,2011-12-16,33.59571075439453,34.69159458292027,33.08201499204044,33.989543243206704,12589918
1034,2011-12-19,33.955299377441406,34.195023609985476,32.962152810499354,33.08201608801221,4820722
1035,2011-12-20,33.4073600769043,34.05804286481095,33.13338849896896,34.05804286481095,6670657
1036,2011-12-21,33.5272216796875,33.85256189601663,33.21900279910059,33.73269861093031,10259801
1037,2011-12-22,34.46900177001953,34.5888650705293,33.39023903287787,33.475855012532826,3456402
1038,2011-12-23,34.674468994140625,34.91419318932783,34.09227867692432,34.41762114447977,3249611
1039,2011-12-26,34.5374755859375,34.62309151972407,34.31487508708476,34.45185965215093,1273482
1040,2011-12-27,33.886810302734375,34.5203670975526,33.27037484420924,34.503245761259514,4187065
1041,2011-12-28,34.314884185791016,34.5717320552548,33.69844883458165,33.972420359839305,3375709
1042,2011-12-29,34.246395111083984,34.41762704018977,33.97242356001839,34.246395111083984,2924882
1043,2011-12-30,34.280643463134766,34.52036772288101,34.023795544303375,34.24639846744639,2087779
1044,2012-01-02,34.246395111083984,34.33201107563688,33.74982065869186,34.12653183171726,1861469
1045,2012-01-03,34.55460739135742,34.708715644043416,34.24639088598544,34.36625182808282,3372939
1046,2012-01-04,34.760093688964844,35.0340629395432,34.023794941210404,34.520367110985994,3739279
1047,2012-01-05,34.69159698486328,35.0169395148652,34.4689964014236,34.7429679581444,5389056
1048,2012-01-06,34.16077423095703,34.69159127681756,33.852555409428845,34.657346289413105,7340405
1049,2012-01-09,34.7258415222168,34.86282612837717,33.93817423059079,33.93817423059079,2368495
1050,2012-01-10,35.136802673339844,35.37652692954358,34.60598318443609,34.60598318443609,3215986
1051,2012-01-11,34.314884185791016,35.17104375067029,34.212144573509214,35.17104375067029,4377469
1052,2012-01-12,34.43474578857422,34.72584097518132,34.0580369663267,34.72584097518132,4082544
1053,2012-01-13,34.9141960144043,34.99981197121885,34.417623929376184,34.45186891861312,5766505
1054,2012-01-16,34.29777145385742,34.91420700140188,34.16078680883963,34.52037208263188,4899595
1055,2012-01-17,34.417633056640625,34.67448099519818,34.28064609592068,34.417633056640625,10428799
1056,2012-01-18,33.93817901611328,34.67447776487285,33.664207442679064,34.537490816914804,6295415
1057,2012-01-19,34.22926712036133,34.65734688893226,33.93817194874054,34.0922802009298,8276461
1058,2012-01-20,34.74297332763672,34.99982126629274,34.212153789917856,34.24640111073149,6881600
1059,2012-01-23,34.588863372802734,35.35940715187668,34.46900007817622,34.93132727461338,18551268
1060,2012-01-24,34.43474578857422,34.76008828742269,34.26351387233039,34.52036174669613,10219894
1061,2012-01-25,34.5374755859375,34.760078407271095,34.09227226575116,34.62309151972407,13171474
1062,2012-01-27,35.32515335083008,35.94158872547485,34.64022567288735,34.760088945519946,9816649
1063,2012-01-30,34.84569549560547,35.445007051968545,34.67446362235888,34.93131143222877,4243234
1064,2012-01-31,35.65049743652344,35.89022168555311,34.794337745359044,34.931324689434426,10322025
1065,2012-02-01,35.25666427612305,35.75323642360828,35.15392465052706,35.75323642360828,10757718
1066,2012-02-02,35.99296951293945,36.318309805204876,35.15393328894473,35.34228892840861,11556658
1067,2012-02-03,36.62651062011719,37.08883765872003,36.07856763529019,36.14705992777327,11926606
1068,2012-02-06,37.328575134277344,37.499807087691785,36.42104438769157,36.88337159090338,9084488
1069,2012-02-07,36.900489807128906,37.75664944789926,36.59227326544424,37.49980155566815,6079363
1070,2012-02-08,36.883365631103516,37.92788084265002,36.352546196794805,37.19158449093517,11508450
1071,2012-02-09,37.26008224487305,37.84227041303992,36.951863339973904,37.68816212183133,11499785
1072,2012-02-10,36.76350784301758,37.414188287902675,36.30118067469059,36.78062917908153,8590813
1073,2012-02-13,37.83312225341797,38.12640314155422,36.69450550054542,36.69450550054542,15608851
1074,2012-02-14,37.746856689453125,38.040137525109074,37.52258476095355,37.78136114303131,5735198
1075,2012-02-15,38.19540023803711,39.023486007221116,37.71235196095264,37.7813585234048,15930040
1076,2012-02-16,38.19540023803711,38.730205191900225,37.695099735359754,38.0573871131328,3862429
1077,2012-02-17,38.54043960571289,39.16150341555208,38.298915440753106,38.6439506306727,8544515
1078,2012-02-21,38.143638610839844,38.643939017895505,38.04012761698582,38.48867369707395,6934289
1079,2012-02-22,37.93662643432617,38.8854731668613,37.85036764045934,38.07464190846482,5872252
1080,2012-02-23,38.868221282958984,39.36852416373539,37.8158658604365,37.8158658604365,18016976
1081,2012-02-24,39.43752670288086,39.74806209411529,38.91997629719482,39.006235088129074,10958004
1082,2012-02-27,38.48868179321289,39.67905262313265,38.33341643973108,39.67905262313265,11266052
1083,2012-02-28,38.57494354248047,39.12699843498406,38.21265612994772,38.643950111553465,9416477
1084,2012-02-29,38.98897171020508,39.2995023327816,38.64393664515614,38.73019541141837,7991077
1085,2012-03-01,38.81645965576172,39.195999216846644,38.47142454201874,38.59218776779643,2777389
1086,2012-03-02,38.73020935058594,38.98898574250737,38.40242638880272,38.764713805476646,3172662
1087,2012-03-05,38.057373046875,38.76469531539719,37.66058136457303,38.60942768236856,3649302
1088,2012-03-06,38.31616973876953,38.57494614519303,37.81586915433471,38.05739333234603,4557989
1089,2012-03-07,37.4708251953125,38.05738444491094,36.84976149694742,37.95387343853022,15488701
1090,2012-03-09,38.00563430786133,38.21265635622582,37.643349233102896,37.643349233102896,3852720
1091,2012-03-12,38.247154235839844,38.59218936385243,37.902119107827254,38.298908569074044,5124092
1092,2012-03-13,38.4196662902832,38.69569248117443,37.95386799829622,38.4196662902832,9731037
1093,2012-03-14,38.850975036621094,39.12700133336004,38.4886875972515,38.73021177685797,4398722
1094,2012-03-15,38.07463073730469,39.09248373830961,37.867608756797075,38.74744866407616,4513645
1095,2012-03-16,37.19479751586914,38.643944620153135,37.00502772294544,38.12639191577176,3682825
1096,2012-03-19,37.21204376220703,37.4190634067484,36.36670594226003,37.33280463654311,3294232
1097,2012-03-20,37.07403564453125,37.53983403155838,36.74625272102889,37.212051108056016,3413743
1098,2012-03-21,37.5225715637207,37.74684341334062,36.81524923349978,37.05677330384093,3430274
1099,2012-03-22,36.65999984741211,37.505335630674715,36.33221453111541,37.263811455445364,3948023
1100,2012-03-23,37.16029357910156,37.33281114960949,36.47022329706984,36.78075398801639,3647743
1101,2012-03-26,36.55648422241211,37.09128919027909,36.31496007754557,36.91877160967164,4778733
1102,2012-03-27,36.48747253417969,36.9705207560778,36.1596873051212,36.91876642513126,5834802
1103,2012-03-28,36.64274215698242,36.884266296208544,36.314959229467014,36.659994382624156,4875221
1104,2012-03-29,36.50472640991211,36.746252887192774,36.22870016145312,36.64274187406097,12199593
1105,2012-03-30,37.31556701660156,37.72961114754313,36.504733323414115,36.504733323414115,8544753
1106,2012-04-02,37.4708251953125,37.72960154130468,37.14303995178703,37.29830763131771,8676278
1107,2012-04-03,37.98837661743164,38.12638972804632,37.43631949513465,37.66059138486329,3566758
1108,2012-04-04,38.247154235839844,38.402419575461664,37.69509709505201,37.971125665445925,3850338
1109,2012-04-09,37.85037612915039,38.24716807387793,37.45358652434292,37.98839163424174,4475284
1110,2012-04-10,38.091896057128906,38.40242915374452,37.64335215077269,37.8503718752633,4598397
1111,2012-04-11,38.54043960571289,38.6439506306727,37.62609728839383,37.62609728839383,4023851
1112,2012-04-12,38.55768966674805,39.265009894405225,38.333417741869354,38.52318521372694,5102969
1113,2012-04-13,38.64395523071289,39.09250149898565,38.14365461375939,38.64395523071289,6602489
1114,2012-04-16,38.59218215942383,38.902712780697286,38.38516018529566,38.626684261832665,4350870
1115,2012-04-17,39.196006774902344,39.29951545704923,38.298914370219144,38.35066871129259,9477019
1116,2012-04-18,39.28227233886719,39.76532073852069,39.05799802909094,39.23051564895576,4441325
1117,2012-04-19,39.558292388916016,39.679055639648986,39.09249629305943,39.161502862084156,2496045
1118,2012-04-20,39.28227233886719,39.79982519846165,39.092502489031894,39.40303560874055,2778756
1119,2012-04-23,38.21265411376953,39.50653599031891,38.02288430389173,39.144248596901186,3854809
1120,2012-04-24,37.953880310058594,38.471433095745596,37.69510391721509,38.33341995553025,3169871
1121,2012-04-25,37.4190673828125,38.109137617780135,37.16029104469964,37.884865727383314,3380361
1122,2012-04-26,37.29830551147461,38.22989983611561,37.005024733384346,37.72959939694906,4377198
1123,2012-04-27,37.350067138671875,37.953878696299945,37.17754955077814,37.332814911898595,1965594
1124,2012-04-30,38.385169982910156,38.66119857222964,37.298310191118965,37.298310191118965,3199398
1125,2012-05-02,37.81585693359375,38.592185901982326,37.64333938506296,38.229898582083855,3811572
1126,2012-05-03,37.48808288574219,37.78136374156949,37.315565285824874,37.60884614165218,1452253
1127,2012-05-04,36.832515716552734,37.47083175097695,36.60824144017034,37.298314156799556,5666533
1128,2012-05-07,36.50472640991211,36.918770462439326,35.60763642258166,36.71174843617572,4565509
1129,2012-05-08,36.48747253417969,36.9705207560778,36.245946083311516,36.50472241788246,2959419
1130,2012-05-09,35.96992874145508,36.659999137268535,35.797411142501716,36.24595502784471,2412310
1131,2012-05-10,35.36611557006836,36.34946443635672,35.19359797879817,35.93542268529217,3946438
1132,2012-05-11,34.96931076049805,35.53862000488221,34.57252138343652,35.36610247747829,3389145
1133,2012-05-14,34.934814453125,35.12458189280844,34.572527117505416,34.848555675116486,2233766
1134,2012-05-15,35.504119873046875,35.6593851985733,34.53802113433277,34.88305623102217,3494080
1135,2012-05-16,36.07343673706055,36.33221313052768,34.84856367991853,35.297107556659164,4435353
1136,2012-05-17,36.142433166503906,36.84975553237787,35.831900197625195,36.22869193453929,4208594
1137,2012-05-18,36.26321029663086,36.62549775279703,35.383370000204415,35.83191626308063,4935351
1138,2012-05-21,35.86641311645508,36.53923119814205,35.62488897686481,36.19419604446469,1491370
1139,2012-05-22,35.780155181884766,36.07343366555761,35.57313314877027,36.00442710115926,2362045
1140,2012-05-23,35.74565505981445,36.211453520787344,35.27985893876129,35.84916608891062,3087547
1141,2012-05-24,36.34946060180664,36.50472594958676,35.34885961396199,36.02167768095542,2135683
1142,2012-05-25,35.91817092895508,36.22870400126329,35.7974100174349,36.056186407731936,1446600
1143,2012-05-28,36.71174240112305,37.039527612142294,35.71114156514982,35.71114156514982,890739
1144,2012-05-29,37.03953170776367,37.35006239052823,36.50472444537726,37.16029259998578,5201353
1145,2012-05-30,36.60823440551758,37.143039312683115,36.38396251215099,37.0050261998297,4048557
1146,2012-05-31,36.625484466552734,36.918765238944445,36.245944918742175,36.280449364877335,8033660
1147,2012-06-01,35.76290512084961,36.53923428214785,35.53863318799795,36.401221144996,3787828
1148,2012-06-04,35.900917053222656,36.03893252566251,35.22809893732682,35.53863199537687,3267896
1149,2012-06-05,36.55648422241211,36.98777817393073,36.0561837066344,36.19419683515258,12393979
1150,2012-06-06,37.83312225341797,38.333425220229216,36.573744571251645,36.573744571251645,9494285
1151,2012-06-07,37.28105926513672,38.21265373913508,37.0912894571194,37.83311412310045,4231838
1152,2012-06-08,36.918766021728516,37.436318685215234,36.48747213548959,37.19479457690525,3997879
1153,2012-06-11,37.005027770996094,37.436321691873935,36.918768986820524,37.263804123522796,2205393
1154,2012-06-12,37.14304733276367,37.31556493104074,36.59099008230918,36.88427093534807,3376544
1155,2012-06-13,37.12578582763672,37.35005769925088,36.79800062154362,37.09128138281041,2496726
1156,2012-06-14,36.4702262878418,37.29831209813933,36.22870213730816,36.93602470237912,6671985
1157,2012-06-15,36.59098434448242,36.832510816132334,36.38396466296447,36.64274101980139,10286920
1158,2012-06-18,36.93601608276367,37.09128140473595,36.470217776927896,36.74624631594469,3027005
1159,2012-06-19,37.5225715637207,37.91936094071554,36.780744792057305,36.93601243862971,9746993
1160,2012-06-20,37.401817321777344,37.91937002793142,37.263804202770636,37.38456743684097,8882639
1161,2012-06-21,37.867618560791016,37.91937289935779,36.884267408666766,37.091289442772755,4083003
1162,2012-06-22,37.97112274169922,38.19539462167096,37.52257664183671,37.608835417197994,7332263
1163,2012-06-25,37.21204376220703,38.10913356839075,37.00502177774677,37.83310503575003,5097127
1164,2012-06-26,37.90211868286133,37.95387301551525,37.02227864831032,37.02227864831032,1992235
1165,2012-06-27,37.884864807128906,38.43691957774166,37.64334069874088,37.953871360965614,5727518
1166,2012-06-28,37.85037612915039,38.229915843251504,37.505340876302135,37.953887172988885,3083553
1167,2012-06-29,39.178749084472656,39.54103644122491,38.0573849049514,38.07463712954327,7486892
1168,2012-07-02,38.850975036621094,39.31677350722768,38.747464005384096,39.19601024746456,2634447
1169,2012-07-03,38.5231819152832,39.16149786208309,38.333414459673946,39.092491301868876,4091332
1170,2012-07-04,38.98897171020508,39.126984800257134,38.40241256760564,38.57493010013011,3061761
1171,2012-07-05,39.43752670288086,39.61004428474936,38.81646528008984,38.988982861958334,2830305
1172,2012-07-06,38.98897171020508,39.506524307778484,38.661188866392344,39.33400677525401,3797719
1173,2012-07-09,38.919986724853516,38.98899330810565,38.67846251351101,38.93723895564657,2397364
1174,2012-07-10,39.040733337402344,39.24775535112713,38.5576850919368,38.60943942540838,3199920
1175,2012-07-11,39.2132568359375,39.506537676440246,38.885473881205925,38.885473881205925,2903254
1176,2012-07-12,38.79921340942383,39.19600525530873,38.678452504961065,39.19600525530873,2728401
1177,2012-07-13,38.661197662353516,38.98898058074143,38.55768665130488,38.850967459289464,1672753
1178,2012-07-16,38.868221282958984,39.057991099123875,38.3334186282028,38.55769055826703,3148848
1179,2012-07-17,38.73020935058594,39.00623796995272,38.609446098388084,38.91997917264558,2407572
1180,2012-07-18,38.367923736572266,38.833722199883546,38.21265836210842,38.6784568254197,2516255
1181,2012-07-19,38.64395523071289,38.91998388348997,38.471437615217205,38.62670300117934,2171498
1182,2012-07-20,38.385169982910156,38.81646392249704,38.22990463264276,38.40242220847751,1581366
1183,2012-07-23,37.712345123291016,38.2989043076638,37.62608635088564,38.17814109032869,2728477
1184,2012-07-24,38.28165817260742,38.76470877884184,37.574335658423706,37.66059444454564,8366909
1185,2012-07-25,38.21265411376953,38.436926036403634,37.4535772141778,38.178149661093755,6131518
1186,2012-07-26,38.55768966674805,38.816466044647846,38.0228846844379,38.2816610623377,10181302
1187,2012-07-27,39.454776763916016,39.6790486587693,38.67844773415116,39.09248941537525,4785341
1188,2012-07-30,40.76592254638672,40.88668581788529,39.33402721820661,39.48929495011048,10354713
1189,2012-07-31,41.041934967041016,41.64574637130333,40.76590408861836,40.78315865092859,13034800
1190,2012-08-01,41.0591926574707,41.231710234352185,40.576144378170305,40.88667508058922,5116745
1191,2012-08-02,40.7486686706543,41.14545822690703,40.679659756593146,40.7486686706543,5172210
1192,2012-08-03,40.817657470703125,41.07643378082334,40.26560508631688,40.489876952453514,3992386
1193,2012-08-06,41.55949020385742,41.783762089242714,40.92117431480839,41.04193753919683,3989076
1194,2012-08-07,40.90392303466797,41.69750665874935,40.64514668156637,41.49048464030035,5499481
1195,2012-08-08,41.041934967041016,41.16269350402317,40.81765841587327,40.972926077475876,5783459
1196,2012-08-09,41.07643508911133,41.490479070426126,40.8349133332093,41.093689651571566,4304923
1197,2012-08-10,41.24896240234375,41.93903742788922,40.783168662863154,41.04194504250306,4906011
1198,2012-08-13,41.36972427368164,41.4904875161339,40.748662855125545,41.05919356440359,2775124
1199,2012-08-14,41.42147445678711,41.714755250511466,40.93842621527321,40.93842621527321,3520379
1200,2012-08-16,41.438716888427734,42.26680001426455,40.97291866769545,41.40421244988515,3368688
1201,2012-08-17,40.59340286254883,41.749271808462424,40.110354480927555,41.52499984697824,4100386
1202,2012-08-21,41.24896240234375,41.49048889527662,40.213856883784125,40.386374470210725,2904667
1203,2012-08-22,41.041934967041016,41.26620683837087,40.78315865092859,40.90391718791074,1988035
1204,2012-08-23,40.524383544921875,41.145444850202146,40.300106987056964,41.145444850202146,4652302
1205,2012-08-24,40.40361785888672,40.83491170563355,40.09308722519654,40.36911341517942,5080546
1206,2012-08-27,40.817657470703125,40.95567524663747,40.282854968389785,40.30010485046268,1296282
1207,2012-08-28,41.92177200317383,42.439324628402204,40.78315809960654,40.88666675271708,4356311
1208,2012-08-29,41.07643508911133,42.40482112600522,40.817658770749055,42.09429047993808,6345767
1209,2012-08-30,42.00803756713867,42.43933149123992,40.783164694626564,41.04194104908731,9698034
1210,2012-08-31,41.214454650878906,41.990783639521446,40.99017808806722,41.990783639521446,6414695
1211,2012-09-03,41.93904113769531,42.09430417130995,41.42148365279482,41.438738220867194,3891463
1212,2012-09-04,42.76712417602539,43.025900575447,41.74926846636465,41.74926846636465,8607402
1213,2012-09-05,42.78803634643555,43.39829750161884,42.63111015745775,42.892650652536304,5181748
1214,2012-09-06,42.23008346557617,42.77059861115936,41.60238342282524,42.77059861115936,2059057
1215,2012-09-07,42.50905990600586,42.84034644783576,42.36957257832953,42.71829326243385,1292419
1216,2012-09-10,42.526493072509766,42.892647849763094,42.19520657512715,42.31725974415371,2343064
1217,2012-09-11,42.17778015136719,42.5090619795295,41.91623962553142,42.28239446977061,1345773
1218,2012-09-12,42.33469772338867,42.50905805786025,41.89879688720971,42.36957073624834,2846913
1219,2012-09-13,42.24753189086914,42.753178924335025,42.02086432511244,42.09061037449683,2572173
1220,2012-09-14,41.84648513793945,42.840339881264015,41.46289149825657,42.543926399244235,13519349
